date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available,occupancy_rate,icu_utilization,occupancy_lag_1,occupancy_lag_7,rolling_avg_7,hospital_branch_encoded,target_occupancy,patient_flow
2021-11-28,Metro Hospital,Monday,175,31,162,20,13,23,35,31,73,92.57142857142857,64.51612903225806,100.35842293906809,87.05357142857143,98.37591483736628,0,79.35943060498221,-12
2021-11-29,Metro Hospital,Thursday,281,62,223,30,54,25,42,17,94,79.35943060498221,48.38709677419355,92.57142857142857,99.43181818181817,95.50843089781827,0,95.76271186440678,-17
2021-11-30,Metro Hospital,Monday,236,52,226,48,9,36,45,16,69,95.76271186440678,92.3076923076923,79.35943060498221,98.85714285714286,95.0663693274274,0,94.24778761061947,-9
2021-12-01,Metro Hospital,Tuesday,226,40,213,31,16,54,50,17,65,94.24778761061947,77.5,95.76271186440678,98.6784140969163,94.43342268652785,0,98.6784140969163,4
2021-12-02,Metro Hospital,Monday,227,42,224,22,2,59,41,30,83,98.6784140969163,52.38095238095239,94.24778761061947,100.0,94.24462470037304,0,92.44444444444444,18
2021-12-03,Metro Hospital,Thursday,225,39,208,38,20,29,46,23,81,92.44444444444444,97.43589743589743,98.6784140969163,98.73417721518987,93.34609144740942,0,101.43884892086331,-17
2021-12-04,Metro Hospital,Thursday,278,62,282,60,-2,41,15,16,97,101.43884892086331,96.7741935483871,92.44444444444444,100.35842293906809,93.50043801623731,0,75.9493670886076,26
2021-12-05,Metro Hospital,Friday,237,54,180,35,55,28,51,18,101,75.9493670886076,64.81481481481481,101.43884892086331,92.57142857142857,91.12585780440573,0,87.6068376068376,-23
2021-12-06,Metro Hospital,Wednesday,234,53,205,50,29,38,48,21,52,87.6068376068376,94.33962264150944,75.9493670886076,79.35943060498221,92.3040588046708,0,86.02150537634408,-10
2021-12-07,Metro Hospital,Monday,279,62,240,51,40,30,37,28,62,86.02150537634408,82.25806451612904,87.6068376068376,95.76271186440678,90.9124578778047,0,76.878612716763,-7
2021-12-08,Metro Hospital,Saturday,173,29,133,8,38,27,40,14,104,76.878612716763,27.586206896551722,86.02150537634408,94.24778761061947,88.43114717868232,0,98.86363636363636,-13
2021-12-09,Metro Hospital,Monday,176,29,174,9,0,56,51,34,78,98.86363636363636,31.03448275862069,76.878612716763,98.6784140969163,88.45760750249949,0,98.85714285714286,5
2021-12-10,Metro Hospital,Wednesday,175,30,173,30,-2,30,25,20,88,98.85714285714286,100.0,98.86363636363636,92.44444444444444,89.37370727574212,0,100.0,5
2021-12-11,Metro Hospital,Tuesday,281,60,281,63,1,40,20,31,94,100.0,105.0,98.85714285714286,101.43884892086331,89.1681574299045,0,88.50574712643679,20
2021-12-12,Metro Hospital,Saturday,174,31,154,31,21,29,51,24,84,88.50574712643679,100.0,100.0,75.9493670886076,90.96192600673724,0,65.53191489361701,-22
2021-12-13,Metro Hospital,Monday,235,54,154,49,82,49,45,15,72,65.53191489361701,90.74074074074075,88.50574712643679,87.6068376068376,87.80836561913429,0,100.84745762711864,4
2021-12-14,Metro Hospital,Tuesday,236,54,238,49,0,32,19,29,58,100.84745762711864,90.74074074074075,65.53191489361701,86.02150537634408,89.92635879781639,0,70.16806722689076,13
2021-12-15,Metro Hospital,Saturday,238,53,167,37,68,30,44,14,63,70.16806722689076,69.81132075471697,100.84745762711864,76.878612716763,88.96770944212035,0,98.30508474576271,-14
2021-12-16,Metro Hospital,Saturday,177,32,174,3,1,54,28,18,77,98.30508474576271,9.375,70.16806722689076,98.86363636363636,88.88791635385269,0,77.01149425287356,26
2021-12-17,Metro Hospital,Saturday,174,33,134,9,41,26,37,12,101,77.01149425287356,27.27272727272727,98.30508474576271,98.85714285714286,85.76710941038563,0,86.07594936708861,-11
2021-12-18,Metro Hospital,Wednesday,237,52,204,36,36,53,44,32,94,86.07594936708861,69.23076923076923,77.01149425287356,100.0,83.77795931996972,0,100.56818181818181,9
2021-12-19,Metro Hospital,Saturday,176,33,177,24,-2,60,29,20,92,100.56818181818181,72.72727272727273,86.07594936708861,88.50574712643679,85.5011642759333,0,100.0,31
2021-12-20,Metro Hospital,Saturday,173,29,173,29,2,39,16,23,58,100.0,100.0,100.56818181818181,65.53191489361701,90.42517643398801,0,96.9298245614035,23
2021-12-21,Metro Hospital,Thursday,228,42,221,27,6,41,41,22,95,96.9298245614035,64.28571428571429,100.0,100.84745762711864,89.86551456745728,0,94.88636363636364,0
2021-12-22,Metro Hospital,Tuesday,176,32,167,19,5,28,35,20,100,94.88636363636364,59.375,96.9298245614035,70.16806722689076,93.39669976881055,0,92.04545454545455,-7
2021-12-23,Metro Hospital,Saturday,176,32,162,29,12,55,44,27,57,92.04545454545455,90.625,94.88636363636364,98.30508474576271,92.50246688305222,0,93.59430604982207,11
2021-12-24,Metro Hospital,Thursday,281,63,263,58,17,29,49,27,100,93.59430604982207,92.06349206349206,92.04545454545455,77.01149425287356,94.87143999690203,0,97.87234042553192,-20
2021-12-25,Metro Hospital,Thursday,282,64,276,31,3,49,40,26,111,97.87234042553192,48.4375,93.59430604982207,86.07594936708861,96.55663871953678,0,100.44247787610618,9
2021-12-26,Metro Hospital,Monday,226,42,227,37,1,45,38,32,86,100.44247787610618,88.09523809523809,97.87234042553192,100.56818181818181,96.53868101352599,0,77.14285714285715,7
2021-12-27,Metro Hospital,Tuesday,175,33,135,11,39,57,37,29,63,77.14285714285715,33.33333333333333,100.44247787610618,100.0,93.273374891077,0,94.82758620689656,20
2021-12-28,Metro Hospital,Thursday,174,30,165,14,6,46,50,30,97,94.82758620689656,46.666666666666664,77.14285714285715,96.9298245614035,92.97305512614743,0,98.58156028368793,-4
2021-12-29,Metro Hospital,Wednesday,282,64,278,33,1,69,41,19,74,98.58156028368793,51.5625,94.82758620689656,94.88636363636364,93.50094036147948,0,98.68421052631578,28
2021-12-30,Metro Hospital,Tuesday,228,41,225,39,0,28,22,16,52,98.68421052631578,95.1219512195122,98.58156028368793,92.04545454545455,94.4493340730311,0,100.0,6
2021-12-31,Metro Hospital,Tuesday,280,63,280,24,2,41,43,23,101,100.0,38.095238095238095,98.68421052631578,93.59430604982207,95.3644332087708,0,92.95154185022027,-2
2022-01-01,Metro Hospital,Thursday,227,43,211,29,14,38,25,23,84,92.95154185022027,67.44186046511628,100.0,97.87234042553192,94.66146198372626,0,76.65198237885463,13
2022-01-02,Metro Hospital,Saturday,227,39,174,31,54,57,42,33,78,76.65198237885463,79.48717948717949,92.95154185022027,100.44247787610618,91.26281976983319,0,92.85714285714286,15
2022-01-03,Metro Hospital,Monday,238,52,221,42,15,26,45,30,95,92.85714285714286,80.76923076923077,76.65198237885463,77.14285714285715,93.50771772901687,0,99.42528735632183,-19
2022-01-04,Metro Hospital,Thursday,174,31,173,29,1,64,18,9,68,99.42528735632183,93.54838709677419,92.85714285714286,94.82758620689656,94.16453217893476,0,90.9090909090909,46
2022-01-05,Metro Hospital,Saturday,176,29,160,18,14,23,40,26,76,90.9090909090909,62.06896551724138,99.42528735632183,98.58156028368793,93.0684651254209,0,93.22033898305084,-17
2022-01-06,Metro Hospital,Wednesday,236,52,220,52,12,33,33,28,65,93.22033898305084,100.0,90.9090909090909,98.68421052631578,92.2879120478116,0,101.43884892086331,0
2022-01-07,Metro Hospital,Saturday,278,64,282,25,1,48,33,15,77,101.43884892086331,39.0625,93.22033898305084,100.0,92.49346189364924,0,100.71684587813621,15
2022-01-08,Metro Hospital,Thursday,279,62,281,30,1,70,30,12,94,100.71684587813621,48.38709677419355,101.43884892086331,92.95154185022027,93.60279104049437,0,96.63865546218487,40
2022-01-09,Metro Hospital,Tuesday,238,51,230,47,3,30,36,24,99,96.63865546218487,92.15686274509804,100.71684587813621,76.65198237885463,96.4580300523987,0,98.30508474576271,-6
2022-01-10,Metro Hospital,Monday,177,33,174,30,2,52,41,11,53,98.30508474576271,90.9090909090909,96.63865546218487,92.85714285714286,97.23630746505866,0,98.66071428571429,11
2022-01-11,Metro Hospital,Saturday,224,39,221,41,6,32,35,18,55,98.66071428571429,105.12820512820514,98.30508474576271,99.42528735632183,97.12708274068618,0,89.20454545454545,-3
2022-01-12,Metro Hospital,Tuesday,176,30,157,20,18,57,47,27,66,89.20454545454545,66.66666666666666,98.66071428571429,90.9090909090909,96.88357624717968,0,81.35593220338984,10
2022-01-13,Metro Hospital,Thursday,177,29,144,17,30,38,34,35,82,81.35593220338984,58.620689655172406,89.20454545454545,93.22033898305084,95.18866099294239,0,100.71684587813621,4
2022-01-14,Metro Hospital,Saturday,279,60,281,63,1,55,21,21,110,100.71684587813621,105.0,81.35593220338984,101.43884892086331,95.08551770112422,0,92.88888888888889,34
2022-01-15,Metro Hospital,Monday,225,39,209,30,19,49,33,15,63,92.88888888888889,76.92307692307693,100.71684587813621,100.71684587813621,93.96723813123175,0,98.6784140969163,16
2022-01-16,Metro Hospital,Monday,227,41,224,40,-2,45,34,35,86,98.6784140969163,97.5609756097561,92.88888888888889,96.63865546218487,94.25863222190766,0,86.93181818181817,11
2022-01-17,Metro Hospital,Sunday,176,32,153,28,20,29,18,13,116,86.93181818181817,87.5,98.6784140969163,98.30508474576271,92.63387985562987,0,100.85470085470085,11
2022-01-18,Metro Hospital,Sunday,234,53,236,51,2,53,31,15,93,100.85470085470085,96.22641509433963,86.93181818181817,98.66071428571429,92.94730650834224,0,100.0,22
2022-01-19,Metro Hospital,Wednesday,176,29,176,29,-1,44,42,28,81,100.0,100.0,100.85470085470085,89.20454545454545,94.48951430055004,0,99.43181818181817,2
2022-01-20,Metro Hospital,Saturday,176,31,175,14,2,46,34,30,75,99.43181818181817,45.16129032258064,100.0,81.35593220338984,97.0717837260398,0,99.15966386554622,12
2022-01-21,Metro Hospital,Wednesday,238,55,236,54,-2,41,14,11,69,99.15966386554622,98.18181818181819,99.43181818181817,100.71684587813621,96.84932915281266,0,100.0,27
2022-01-22,Metro Hospital,Monday,282,61,282,38,-1,42,39,15,107,100.0,62.295081967213115,99.15966386554622,92.88888888888889,97.86520216868567,0,100.44642857142858,3
2022-01-23,Metro Hospital,Monday,224,42,225,27,0,59,30,10,71,100.44642857142858,64.28571428571429,100.0,98.6784140969163,98.11777566504456,0,93.16239316239316,29
2022-01-24,Metro Hospital,Sunday,234,55,218,42,16,31,48,16,80,93.16239316239316,76.36363636363637,100.44642857142858,86.93181818181817,99.00785780512672,0,97.4910394265233,-17
2022-01-25,Metro Hospital,Saturday,279,61,272,49,9,53,54,19,114,97.4910394265233,80.32786885245902,93.16239316239316,100.85470085470085,98.52733474395849,0,90.74733096085409,-1
2022-01-26,Metro Hospital,Thursday,281,63,255,37,29,24,52,33,92,90.74733096085409,58.730158730158735,97.4910394265233,100.0,97.20552488122335,0,89.07563025210085,-28
2022-01-27,Metro Hospital,Thursday,238,53,212,48,26,19,42,27,49,89.07563025210085,90.56603773584906,90.74733096085409,99.43181818181817,95.72606946269231,0,89.86784140969164,-23
2022-01-28,Metro Hospital,Wednesday,227,43,204,32,23,42,41,18,82,89.86784140969164,74.4186046511628,89.07563025210085,99.15966386554622,94.39866625471309,0,91.91489361702128,1
2022-01-29,Metro Hospital,Monday,235,53,216,44,20,41,51,26,57,91.91489361702128,83.01886792452831,89.86784140969164,100.0,93.2436510571447,0,95.01779359430606,-10
2022-01-30,Metro Hospital,Wednesday,281,62,267,58,10,52,53,15,105,95.01779359430606,93.54838709677419,91.91489361702128,100.44642857142858,92.46813177469862,0,98.93238434163702,-1
2022-01-31,Metro Hospital,Friday,281,60,278,35,0,44,49,25,116,98.93238434163702,58.333333333333336,95.01779359430606,93.16239316239316,93.29241622887632,0,97.87234042553192,-5
2022-02-01,Metro Hospital,Friday,282,64,276,40,1,55,15,27,84,97.87234042553192,62.5,98.93238434163702,97.4910394265233,93.34688780016326,0,64.77272727272727,40
2022-02-02,Metro Hospital,Monday,176,30,114,13,63,32,41,13,114,64.77272727272727,43.333333333333336,97.87234042553192,90.74733096085409,89.63623013043086,0,91.52542372881356,-9
2022-02-03,Metro Hospital,Tuesday,177,30,162,11,12,42,55,23,111,91.52542372881356,36.666666666666664,64.77272727272727,89.07563025210085,89.98620062710411,0,100.71428571428571,-13
2022-02-04,Metro Hospital,Friday,280,64,282,24,2,56,41,23,89,100.71428571428571,37.5,91.52542372881356,89.86784140969164,91.53569267061755,0,100.42372881355932,15
2022-02-05,Metro Hospital,Wednesday,236,55,237,52,0,41,38,13,64,100.42372881355932,94.54545454545455,100.71428571428571,91.91489361702128,92.75124055583726,0,86.72566371681415,3
2022-02-06,Metro Hospital,Sunday,226,40,196,32,27,42,41,24,115,86.72566371681415,80.0,100.42372881355932,95.01779359430606,91.56665057333842,0,100.0,1
2022-02-07,Metro Hospital,Friday,236,52,236,52,-1,66,39,25,117,100.0,100.0,86.72566371681415,98.93238434163702,91.7191670959617,0,100.0,27
2022-02-08,Metro Hospital,Tuesday,174,30,174,24,-2,49,20,32,91,100.0,80.0,100.0,97.87234042553192,92.02311846374286,0,83.42857142857143,29
2022-02-09,Metro Hospital,Monday,175,32,146,14,31,32,51,26,69,83.42857142857143,43.75,100.0,64.77272727272727,94.68823905743488,0,83.61581920903954,-19
2022-02-10,Metro Hospital,Tuesday,177,33,148,24,26,29,17,12,58,83.61581920903954,72.72727272727273,83.42857142857143,91.52542372881356,93.55829555461003,0,87.71929824561403,12
2022-02-11,Metro Hospital,Thursday,228,39,200,15,22,38,43,18,70,87.71929824561403,38.46153846153847,83.61581920903954,100.71428571428571,91.7018687733712,0,87.39495798319328,-5
2022-02-12,Metro Hospital,Sunday,238,55,208,47,28,26,15,14,57,87.39495798319328,85.45454545454545,87.71929824561403,100.42372881355932,89.84061579760464,0,102.3121387283237,11
2022-02-13,Metro Hospital,Saturday,173,31,177,20,0,61,30,21,92,102.3121387283237,64.51612903225806,87.39495798319328,86.72566371681415,92.06725508496314,0,95.45454545454545,31
2022-02-14,Metro Hospital,Tuesday,176,31,168,19,4,49,32,26,51,95.45454545454545,61.29032258064516,102.3121387283237,100.0,91.4179044356125,0,100.85470085470085,17
2022-02-15,Metro Hospital,Thursday,234,51,236,54,-1,61,45,24,72,100.85470085470085,105.88235294117648,95.45454545454545,100.0,91.5400045577126,0,100.57803468208093,16
2022-02-16,Metro Hospital,Sunday,173,30,174,31,-1,60,33,19,71,100.57803468208093,103.33333333333334,100.85470085470085,83.42857142857143,93.98992787964254,0,97.78761061946902,27
2022-02-17,Metro Hospital,Saturday,226,42,221,42,6,32,35,20,56,97.78761061946902,100.0,100.57803468208093,83.61581920903954,96.01446950970389,0,71.05263157894737,-3
2022-02-18,Metro Hospital,Tuesday,228,42,162,39,64,23,51,10,115,71.05263157894737,92.85714285714286,97.78761061946902,87.71929824561403,93.6335171287515,0,97.87234042553192,-28
2022-02-19,Metro Hospital,Monday,282,60,276,30,1,40,39,11,63,97.87234042553192,50.0,71.05263157894737,87.39495798319328,95.1302860490856,0,101.33333333333334,1
2022-02-20,Metro Hospital,Friday,225,41,228,40,-1,49,27,10,111,101.33333333333334,97.5609756097561,97.87234042553192,102.3121387283237,94.99045670694412,0,98.30508474576271,22
2022-02-21,Metro Hospital,Thursday,177,29,174,25,2,63,19,33,116,98.30508474576271,86.20689655172413,101.33333333333334,95.45454545454545,95.39767660568944,0,99.56140350877193,44
2022-02-22,Metro Hospital,Saturday,228,40,227,34,0,31,21,15,98,99.56140350877193,85.0,98.30508474576271,100.85470085470085,95.21291984198533,0,77.54237288135593,10
2022-02-23,Metro Hospital,Monday,236,54,183,51,53,36,32,30,113,77.54237288135593,94.44444444444444,99.56140350877193,100.57803468208093,91.92211101331031,0,99.14529914529915,4
2022-02-24,Metro Hospital,Tuesday,234,55,232,50,3,53,46,18,56,99.14529914529915,90.9090909090909,77.54237288135593,97.78761061946902,92.11606651700035,0,81.20567375886525,7
2022-02-25,Metro Hospital,Tuesday,282,60,229,44,47,44,52,17,68,81.20567375886525,73.33333333333333,99.14529914529915,71.05263157894737,93.56650111413147,0,80.34682080924856,-8
2022-02-26,Metro Hospital,Wednesday,173,31,139,27,37,40,39,16,90,80.34682080924856,87.09677419354838,81.20567375886525,97.87234042553192,91.06285545466241,0,90.74733096085409,1
2022-02-27,Metro Hospital,Sunday,281,64,255,60,27,21,38,34,82,90.74733096085409,93.75,80.34682080924856,101.33333333333334,89.55056940145109,0,100.71684587813621,-17
2022-02-28,Metro Hospital,Wednesday,279,60,281,32,-1,60,33,23,113,100.71684587813621,53.333333333333336,90.74733096085409,98.30508474576271,89.89510670607588,0,96.0,27
2022-03-01,Metro Hospital,Wednesday,175,32,168,27,8,32,38,24,109,96.0,84.375,100.71684587813621,99.56140350877193,89.3863347762513,0,91.48936170212765,-6
2022-03-02,Metro Hospital,Tuesday,235,51,215,52,21,19,34,24,102,91.48936170212765,101.96078431372548,96.0,77.54237288135593,91.37876175064729,0,83.05084745762711,-15
2022-03-03,Metro Hospital,Thursday,177,30,147,28,28,25,48,26,97,83.05084745762711,93.33333333333333,91.48936170212765,99.14529914529915,89.07955436669411,0,98.30508474576271,-23
2022-03-04,Metro Hospital,Friday,236,53,232,52,6,44,21,15,93,98.30508474576271,98.11320754716981,83.05084745762711,81.20567375886525,91.52232736482233,0,70.0,23
2022-03-05,Metro Hospital,Wednesday,280,64,196,49,85,21,35,11,96,70.0,76.5625,98.30508474576271,80.34682080924856,90.04421010635825,0,95.72649572649573,-14
2022-03-06,Metro Hospital,Thursday,234,51,224,41,11,41,51,30,104,95.72649572649573,80.3921568627451,70.0,90.74733096085409,90.75551935859278,0,93.78531073446328,-10
2022-03-07,Metro Hospital,Sunday,177,32,166,27,9,38,13,21,93,93.78531073446328,84.375,95.72649572649573,100.71684587813621,89.7653000523538,0,81.03448275862068,25
2022-03-08,Metro Hospital,Wednesday,174,30,141,9,35,27,24,30,85,81.03448275862068,30.0,93.78531073446328,96.0,87.62736901787102,0,99.43181818181817,3
2022-03-09,Metro Hospital,Thursday,176,30,175,24,-2,64,18,31,117,99.43181818181817,80.0,81.03448275862068,91.48936170212765,88.7620056578268,0,99.57446808510639,46
2022-03-10,Metro Hospital,Thursday,235,55,234,52,1,43,33,30,106,99.57446808510639,94.54545454545455,99.43181818181817,83.05084745762711,91.12252289032385,0,80.35714285714286,10
2022-03-11,Metro Hospital,Wednesday,224,40,180,26,47,18,23,22,97,80.35714285714286,65.0,99.57446808510639,98.30508474576271,88.55853119194958,0,85.71428571428571,-5
2022-03-12,Metro Hospital,Thursday,224,42,192,37,37,50,28,15,71,85.71428571428571,88.09523809523809,80.35714285714286,70.0,90.80342915113326,0,100.0,22
2022-03-13,Metro Hospital,Sunday,176,31,176,31,2,59,34,15,69,100.0,100.0,85.71428571428571,95.72649572649573,91.41392976163387,0,78.4090909090909,25
2022-03-14,Metro Hospital,Thursday,176,32,138,3,38,24,39,31,117,78.4090909090909,9.375,100.0,93.78531073446328,89.21732692943783,0,100.0,-15
2022-03-15,Metro Hospital,Friday,174,33,174,10,-2,29,23,27,52,100.0,30.303030303030305,78.4090909090909,81.03448275862068,91.92668653534916,0,100.0,6
2022-03-16,Metro Hospital,Monday,282,60,282,43,2,66,41,12,60,100.0,71.66666666666667,100.0,99.43181818181817,92.00785536651799,0,68.70503597122301,25
2022-03-17,Metro Hospital,Friday,278,61,191,34,89,61,45,21,101,68.70503597122301,55.73770491803278,100.0,99.57446808510639,87.59793649310608,0,93.83259911894272,16
2022-03-18,Metro Hospital,Friday,227,43,213,28,16,34,21,35,96,93.83259911894272,65.11627906976744,68.70503597122301,80.35714285714286,89.5230016733632,0,99.64285714285714,13
